method,case_id,category,fake_record_name,seed_value,draw_count,modulo_n,input_byte_length,compiler,operation_label,expected_observation,actual_observation,expected_outcome,actual_outcome,c_harness_matched,randmax_matched,sequence_matched,reset_matched,modulo_bias_matched,rand_r_matched,strtol_matched,return_value_matched,errno_matched,compiler_matched,newlib_not_tested,portability_not_tested,security_not_tested,thread_safety_not_tested,naive_should_fail,output_char_length,output_byte_length,elapsed_time,failure_reason
portability_scope_marker,c34_thread_race_not_run,thread_race_not_run,fake_rng_case,,0,,,zig cc,thread_race_not_run,,case=c34_thread_race_not_run ok=1 marker=1,not_tested,not_tested,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,42,42,0.007729619042947888,
toy_project_prng_marker,c34_thread_race_not_run,thread_race_not_run,fake_rng_case,,0,,,zig cc,thread_race_not_run,,case=c34_thread_race_not_run ok=1 marker=1,not_tested,not_tested,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,42,42,0.007729619042947888,
copy_size_timing_marker,c34_thread_race_not_run,thread_race_not_run,fake_rng_case,,0,,,zig cc,thread_race_not_run,,case=c34_thread_race_not_run ok=1 marker=1,not_tested,not_tested,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,42,42,0.007729619042947888,
naive_rand_modulo_marker,c34_thread_race_not_run,thread_race_not_run,fake_rng_case,,0,,,zig cc,thread_race_not_run,,case=c34_thread_race_not_run ok=1 marker=1,not_tested,not_tested,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,42,42,0.007729619042947888,
external_rng_truth_not_tested_marker,c34_thread_race_not_run,thread_race_not_run,fake_rng_case,,0,,,zig cc,thread_race_not_run,,case=c34_thread_race_not_run ok=1 marker=1,not_tested,not_tested,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,42,42,0.007729619042947888,
preserve_original_case_baseline,c35_locking_not_quality_fix,locking_not_quality_fix,fake_rng_case,,0,,,zig cc,locking_not_quality_fix,,case=c35_locking_not_quality_fix ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,46,46,0.008105081040412188,
compiler_discovery_checker,c35_locking_not_quality_fix,locking_not_quality_fix,fake_rng_case,,0,,,zig cc,locking_not_quality_fix,,case=c35_locking_not_quality_fix ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,46,46,0.008105081040412188,
c_harness_compile_checker,c35_locking_not_quality_fix,locking_not_quality_fix,fake_rng_case,,0,,,zig cc,locking_not_quality_fix,,case=c35_locking_not_quality_fix ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,46,46,0.008105081040412188,
rand_srand_policy_observer,c35_locking_not_quality_fix,locking_not_quality_fix,fake_rng_case,,0,,,zig cc,locking_not_quality_fix,,case=c35_locking_not_quality_fix ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,46,46,0.008105081040412188,
hidden_state_marker,c35_locking_not_quality_fix,locking_not_quality_fix,fake_rng_case,,0,,,zig cc,locking_not_quality_fix,,case=c35_locking_not_quality_fix ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,46,46,0.008105081040412188,
modulo_bias_marker,c35_locking_not_quality_fix,locking_not_quality_fix,fake_rng_case,,0,,,zig cc,locking_not_quality_fix,,case=c35_locking_not_quality_fix ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,46,46,0.008105081040412188,
rand_r_policy_observer,c35_locking_not_quality_fix,locking_not_quality_fix,fake_rng_case,,0,,,zig cc,locking_not_quality_fix,,case=c35_locking_not_quality_fix ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,46,46,0.008105081040412188,
seed_parsing_policy_observer,c35_locking_not_quality_fix,locking_not_quality_fix,fake_rng_case,,0,,,zig cc,locking_not_quality_fix,,case=c35_locking_not_quality_fix ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,46,46,0.008105081040412188,
embedded_newlib_scope_marker,c35_locking_not_quality_fix,locking_not_quality_fix,fake_rng_case,,0,,,zig cc,locking_not_quality_fix,,case=c35_locking_not_quality_fix ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,46,46,0.008105081040412188,
crypto_security_scope_marker,c35_locking_not_quality_fix,locking_not_quality_fix,fake_rng_case,,0,,,zig cc,locking_not_quality_fix,,case=c35_locking_not_quality_fix ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,46,46,0.008105081040412188,
thread_reentrancy_scope_marker,c35_locking_not_quality_fix,locking_not_quality_fix,fake_rng_case,,0,,,zig cc,locking_not_quality_fix,,case=c35_locking_not_quality_fix ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,46,46,0.008105081040412188,
portability_scope_marker,c35_locking_not_quality_fix,locking_not_quality_fix,fake_rng_case,,0,,,zig cc,locking_not_quality_fix,,case=c35_locking_not_quality_fix ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,46,46,0.008105081040412188,
toy_project_prng_marker,c35_locking_not_quality_fix,locking_not_quality_fix,fake_rng_case,,0,,,zig cc,locking_not_quality_fix,,case=c35_locking_not_quality_fix ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,46,46,0.008105081040412188,
copy_size_timing_marker,c35_locking_not_quality_fix,locking_not_quality_fix,fake_rng_case,,0,,,zig cc,locking_not_quality_fix,,case=c35_locking_not_quality_fix ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,46,46,0.008105081040412188,
naive_rand_modulo_marker,c35_locking_not_quality_fix,locking_not_quality_fix,fake_rng_case,,0,,,zig cc,locking_not_quality_fix,,case=c35_locking_not_quality_fix ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,46,46,0.008105081040412188,
external_rng_truth_not_tested_marker,c35_locking_not_quality_fix,locking_not_quality_fix,fake_rng_case,,0,,,zig cc,locking_not_quality_fix,,case=c35_locking_not_quality_fix ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,46,46,0.008105081040412188,
preserve_original_case_baseline,c36_per_thread_state_not_implemented,per_thread_state_not_implemented,test_prng_state,,0,,,zig cc,per_thread_state_not_implemented,,case=c36_per_thread_state_not_implemented ok=1 marker=1,not_tested,not_tested,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,55,55,0.007967043900862336,
compiler_discovery_checker,c36_per_thread_state_not_implemented,per_thread_state_not_implemented,test_prng_state,,0,,,zig cc,per_thread_state_not_implemented,,case=c36_per_thread_state_not_implemented ok=1 marker=1,not_tested,not_tested,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,55,55,0.007967043900862336,
c_harness_compile_checker,c36_per_thread_state_not_implemented,per_thread_state_not_implemented,test_prng_state,,0,,,zig cc,per_thread_state_not_implemented,,case=c36_per_thread_state_not_implemented ok=1 marker=1,not_tested,not_tested,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,55,55,0.007967043900862336,
rand_srand_policy_observer,c36_per_thread_state_not_implemented,per_thread_state_not_implemented,test_prng_state,,0,,,zig cc,per_thread_state_not_implemented,,case=c36_per_thread_state_not_implemented ok=1 marker=1,not_tested,not_tested,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,55,55,0.007967043900862336,
hidden_state_marker,c36_per_thread_state_not_implemented,per_thread_state_not_implemented,test_prng_state,,0,,,zig cc,per_thread_state_not_implemented,,case=c36_per_thread_state_not_implemented ok=1 marker=1,not_tested,not_tested,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,55,55,0.007967043900862336,
modulo_bias_marker,c36_per_thread_state_not_implemented,per_thread_state_not_implemented,test_prng_state,,0,,,zig cc,per_thread_state_not_implemented,,case=c36_per_thread_state_not_implemented ok=1 marker=1,not_tested,not_tested,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,55,55,0.007967043900862336,
rand_r_policy_observer,c36_per_thread_state_not_implemented,per_thread_state_not_implemented,test_prng_state,,0,,,zig cc,per_thread_state_not_implemented,,case=c36_per_thread_state_not_implemented ok=1 marker=1,not_tested,not_tested,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,55,55,0.007967043900862336,
seed_parsing_policy_observer,c36_per_thread_state_not_implemented,per_thread_state_not_implemented,test_prng_state,,0,,,zig cc,per_thread_state_not_implemented,,case=c36_per_thread_state_not_implemented ok=1 marker=1,not_tested,not_tested,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,55,55,0.007967043900862336,
embedded_newlib_scope_marker,c36_per_thread_state_not_implemented,per_thread_state_not_implemented,test_prng_state,,0,,,zig cc,per_thread_state_not_implemented,,case=c36_per_thread_state_not_implemented ok=1 marker=1,not_tested,not_tested,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,55,55,0.007967043900862336,
crypto_security_scope_marker,c36_per_thread_state_not_implemented,per_thread_state_not_implemented,test_prng_state,,0,,,zig cc,per_thread_state_not_implemented,,case=c36_per_thread_state_not_implemented ok=1 marker=1,not_tested,not_tested,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,55,55,0.007967043900862336,
thread_reentrancy_scope_marker,c36_per_thread_state_not_implemented,per_thread_state_not_implemented,test_prng_state,,0,,,zig cc,per_thread_state_not_implemented,,case=c36_per_thread_state_not_implemented ok=1 marker=1,not_tested,not_tested,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,55,55,0.007967043900862336,
portability_scope_marker,c36_per_thread_state_not_implemented,per_thread_state_not_implemented,test_prng_state,,0,,,zig cc,per_thread_state_not_implemented,,case=c36_per_thread_state_not_implemented ok=1 marker=1,not_tested,not_tested,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,55,55,0.007967043900862336,
toy_project_prng_marker,c36_per_thread_state_not_implemented,per_thread_state_not_implemented,test_prng_state,,0,,,zig cc,per_thread_state_not_implemented,,case=c36_per_thread_state_not_implemented ok=1 marker=1,not_tested,not_tested,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,55,55,0.007967043900862336,
copy_size_timing_marker,c36_per_thread_state_not_implemented,per_thread_state_not_implemented,test_prng_state,,0,,,zig cc,per_thread_state_not_implemented,,case=c36_per_thread_state_not_implemented ok=1 marker=1,not_tested,not_tested,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,55,55,0.007967043900862336,
naive_rand_modulo_marker,c36_per_thread_state_not_implemented,per_thread_state_not_implemented,test_prng_state,,0,,,zig cc,per_thread_state_not_implemented,,case=c36_per_thread_state_not_implemented ok=1 marker=1,not_tested,not_tested,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,55,55,0.007967043900862336,
external_rng_truth_not_tested_marker,c36_per_thread_state_not_implemented,per_thread_state_not_implemented,test_prng_state,,0,,,zig cc,per_thread_state_not_implemented,,case=c36_per_thread_state_not_implemented ok=1 marker=1,not_tested,not_tested,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,55,55,0.007967043900862336,
preserve_original_case_baseline,c37_project_prng_not_implemented,project_prng_not_implemented,fake_rng_case,,0,,,zig cc,project_prng_not_implemented,,case=c37_project_prng_not_implemented ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,51,51,0.007951774867251515,
compiler_discovery_checker,c37_project_prng_not_implemented,project_prng_not_implemented,fake_rng_case,,0,,,zig cc,project_prng_not_implemented,,case=c37_project_prng_not_implemented ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,51,51,0.007951774867251515,
c_harness_compile_checker,c37_project_prng_not_implemented,project_prng_not_implemented,fake_rng_case,,0,,,zig cc,project_prng_not_implemented,,case=c37_project_prng_not_implemented ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,51,51,0.007951774867251515,
rand_srand_policy_observer,c37_project_prng_not_implemented,project_prng_not_implemented,fake_rng_case,,0,,,zig cc,project_prng_not_implemented,,case=c37_project_prng_not_implemented ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,51,51,0.007951774867251515,
hidden_state_marker,c37_project_prng_not_implemented,project_prng_not_implemented,fake_rng_case,,0,,,zig cc,project_prng_not_implemented,,case=c37_project_prng_not_implemented ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,51,51,0.007951774867251515,
modulo_bias_marker,c37_project_prng_not_implemented,project_prng_not_implemented,fake_rng_case,,0,,,zig cc,project_prng_not_implemented,,case=c37_project_prng_not_implemented ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,51,51,0.007951774867251515,
rand_r_policy_observer,c37_project_prng_not_implemented,project_prng_not_implemented,fake_rng_case,,0,,,zig cc,project_prng_not_implemented,,case=c37_project_prng_not_implemented ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,51,51,0.007951774867251515,
seed_parsing_policy_observer,c37_project_prng_not_implemented,project_prng_not_implemented,fake_rng_case,,0,,,zig cc,project_prng_not_implemented,,case=c37_project_prng_not_implemented ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,51,51,0.007951774867251515,
embedded_newlib_scope_marker,c37_project_prng_not_implemented,project_prng_not_implemented,fake_rng_case,,0,,,zig cc,project_prng_not_implemented,,case=c37_project_prng_not_implemented ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,51,51,0.007951774867251515,
crypto_security_scope_marker,c37_project_prng_not_implemented,project_prng_not_implemented,fake_rng_case,,0,,,zig cc,project_prng_not_implemented,,case=c37_project_prng_not_implemented ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,51,51,0.007951774867251515,
thread_reentrancy_scope_marker,c37_project_prng_not_implemented,project_prng_not_implemented,fake_rng_case,,0,,,zig cc,project_prng_not_implemented,,case=c37_project_prng_not_implemented ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,51,51,0.007951774867251515,
portability_scope_marker,c37_project_prng_not_implemented,project_prng_not_implemented,fake_rng_case,,0,,,zig cc,project_prng_not_implemented,,case=c37_project_prng_not_implemented ok=1 marker=1,not_applicable,not_applicable,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,51,51,0.007951774867251515,
